0,0,3,3,14,8666,
0,0,19,8,32,8666,
0,0,9,19,31,9000,
0,0,12,17,31,8666,
0,0,19,14,33,8666,
0,0,20,8,32,8666,
0,0,11,1,13,8666,
0,0,13,16,31,8666,
0,0,16,16,33,8666,
0,0,8,19,30,9000,
0,0,9,16,31,8666,
0,0,2,5,13,8666,
0,0,1,12,13,8666,
0,0,2,16,16,8666,
0,0,14,1,13,8666,
0,0,5,17,26,8666,
0,0,2,2,9,8666,
0,0,4,8,16,8666,
0,0,9,19,31,9000,
0,0,13,11,30,8666,
0,0,12,1,14,8666,
0,0,8,20,32,8666,
0,0,2,5,11,8666,
0,0,1,10,13,8666,
0,0,1,6,10,8666,
0,0,13,14,32,9000,
0,0,1,3,6,9666,
0,0,1,7,9,9666,
0,0,16,13,32,9000,
0,0,14,16,31,8666,
0,0,11,14,30,9000,
0,0,4,1,9,8666,
0,0,16,9,31,8666,
0,0,3,4,14,8666,
0,0,11,14,31,9000,
0,0,1,10,11,8666,
0,0,9,17,32,8666,
0,0,13,16,31,8666,
0,0,2,3,9,9000,
0,0,15,17,33,8666,
0,0,16,17,33,8666,
0,0,2,16,16,8666,
0,0,18,8,31,8666,
0,0,19,8,30,9000,
0,0,8,20,31,9000,
0,0,11,19,32,9000,
0,0,4,2,10,8666,
0,0,2,6,13,8666,
0,0,11,13,30,8666,
0,0,1,13,14,8666,
0,0,11,16,31,9000,
0,0,20,9,31,8666,
0,0,1,8,9,9333,
0,0,2,4,10,8666,
0,0,16,12,32,9000,
0,0,18,15,33,8666,
0,0,7,1,8,9666,
0,0,5,17,26,8666,
0,0,6,2,13,8666,
0,0,16,10,31,9000,
0,0,2,5,13,8666,
0,0,14,11,30,9000,
0,0,1,2,7,9333,
0,0,13,20,33,8666,
0,0,20,8,30,9000,
0,0,20,14,33,8666,
0,0,2,6,14,8666,
0,0,17,9,32,8666,
0,0,9,17,31,9000,
0,0,14,18,33,8666,
0,0,1,5,8,10000,
0,0,11,14,32,8666,
0,0,11,8,26,8666,
0,0,4,2,14,8666,
0,0,12,14,30,8666,
0,0,17,9,32,8666,
0,0,17,16,33,8666,
0,0,14,11,30,9000,
0,0,7,20,30,8666,
0,0,17,13,31,8666,
0,0,15,10,30,9000,
0,0,11,20,32,9000,
0,0,16,9,30,9000,
0,0,20,9,32,9000,
0,0,19,10,32,9000,
0,0,1,2,7,9333,
0,0,1,5,8,10000,
0,0,2,3,8,9666,
0,0,2,3,7,8666,
0,0,15,14,32,9000,
0,0,3,3,13,8666,
0,0,11,1,13,8666,
0,0,8,1,14,8666,
0,0,4,2,9,9333,
0,0,1,4,9,8666,
0,0,1,15,14,8666,
0,0,9,18,30,8666,
0,0,18,11,32,9000,
0,0,20,8,30,9000,
0,0,4,8,16,8666,
0,0,2,4,10,8666,
0,0,1,6,10,8666,
0,0,14,1,14,8666,
0,0,9,1,11,8666,
0,0,11,18,31,8666,
0,0,19,14,33,8666,
0,0,8,18,31,8666,
0,0,9,20,31,8666,
0,0,9,18,30,8666,
0,0,18,16,33,8666,
0,0,1,14,13,8666,
0,0,16,18,33,8666,
0,0,15,12,31,8666,
0,0,13,14,32,9000,
0,0,10,16,32,8666,
0,0,10,17,30,8666,
0,0,15,1,14,8666,
0,0,12,12,30,9000,
0,0,19,10,31,8666,
0,0,9,1,13,8666,
0,0,17,9,30,9000,
0,0,1,5,10,8666,
0,0,13,13,32,8666,
0,0,3,4,14,8666,
0,0,20,7,30,8666,
0,0,14,15,32,9000,
0,0,8,1,13,8666,
0,0,10,16,30,9000,
0,0,11,16,32,9000,
0,0,1,14,13,8666,
0,0,10,14,30,8666,
0,0,11,14,31,9000,
0,0,12,19,32,9000,
0,0,1,8,14,8666,
0,0,3,2,7,8666,
0,0,11,8,26,8666,
0,0,1,4,8,10000,
0,0,1,4,6,8666,
0,0,16,9,31,8666,
0,0,14,19,33,8666,
0,0,19,10,32,9000,
0,0,2,6,14,8666,
0,0,11,13,30,8666,
0,0,2,7,13,8666,
0,0,12,17,32,9000,
0,0,5,1,8,10000,
0,0,20,11,32,9000,
0,0,14,1,14,8666,
0,0,1,8,9,9333,
0,0,11,18,31,8666,
0,0,16,12,32,9000,
0,0,19,9,32,9000,
0,0,15,12,32,9000,
0,0,16,12,32,9000,
0,0,2,2,6,8666,
0,0,16,2,16,8666,
0,0,7,1,8,9666,
0,0,14,18,33,8666,
0,0,3,5,14,8666,
0,0,14,20,33,8666,
0,0,7,2,14,8666,
0,0,16,13,31,8666,
0,0,2,4,14,8666,
0,0,3,1,8,9000,
0,0,7,1,10,8666,
0,0,19,9,31,9000,
0,0,9,18,31,9000,
0,0,11,18,31,8666,
0,0,20,8,31,9000,
0,0,9,19,32,9000,
0,0,3,2,10,8666,
0,0,12,13,32,8666,
0,0,18,8,30,9000,
0,0,14,12,31,9000,
0,0,18,15,33,8666,
0,0,12,19,31,8666,
0,0,14,15,32,9000,
0,0,19,12,31,8666,
0,0,7,20,30,8666,
0,0,3,5,14,8666,
0,0,16,14,32,9000,
0,0,18,16,33,8666,
0,0,18,11,31,8666,
0,0,18,8,31,8666,
0,0,15,11,30,8666,
0,0,8,20,30,9000,
0,0,10,16,31,9000,
0,0,9,16,30,9000,
0,0,17,11,32,9000,
0,0,10,18,32,9000,
0,0,3,4,13,8666,
0,0,18,15,33,8666,
0,0,3,11,16,8666,
0,0,16,10,31,9000,
0,0,18,10,31,8666,
0,0,19,14,33,8666,
0,0,1,4,9,8666,
0,0,20,11,32,9000,
0,0,3,2,7,8666,
0,0,11,20,31,8666,
0,0,18,14,33,8666,
0,0,1,8,9,9333,
0,0,13,17,32,9000,
0,0,1,6,7,8666,
0,0,16,2,16,8666,
0,0,2,3,7,8666,
0,0,7,2,14,8666,
0,0,14,1,14,8666,
0,0,16,10,30,9000,
0,0,15,19,33,8666,
0,0,11,8,26,8666,
0,0,5,2,13,8666,
0,0,13,14,32,9000,
0,0,2,7,14,8666,
0,0,18,8,31,8666,
0,0,18,14,33,8666,
0,0,11,3,16,8666,
0,0,20,11,32,9000,
0,0,17,9,30,9000,
0,0,13,12,30,9000,
0,0,10,20,32,9000,
0,0,11,15,31,9000,
0,0,17,9,30,9000,
0,0,16,11,32,9000,
0,0,1,2,6,10000,
0,0,8,20,31,9000,
0,0,16,10,30,9000,
0,0,10,1,14,8666,
0,0,15,18,33,8666,
0,0,12,18,31,8666,
0,0,9,20,31,8666,
0,0,11,19,32,9000,
0,0,13,13,32,8666,
0,0,14,14,31,8666,
0,0,11,13,30,8666,
0,0,18,10,31,8666,
0,0,8,18,31,8666,
0,0,1,9,14,8666,
0,0,10,20,31,8666,
0,0,13,12,31,9000,
0,0,6,1,10,8666,
0,0,20,8,30,9000,
0,0,11,20,31,8666,
0,0,2,3,7,8666,
0,0,17,16,33,8666,
0,0,9,17,31,9000,
0,0,11,13,30,8666,
0,0,6,1,9,9000,
0,0,14,19,33,8666,
0,0,5,2,14,8666,
0,0,3,11,16,8666,
0,0,10,16,30,9000,
0,0,1,8,9,9333,
0,0,13,15,31,8666,
0,0,18,9,30,8666,
0,0,13,14,32,9000,
0,0,16,10,31,9000,
0,0,1,3,6,9666,
0,0,2,2,7,10000,
0,0,14,14,31,8666,
0,0,7,2,14,8666,
0,0,1,10,13,8666,
0,0,3,3,13,8666,
0,0,18,8,30,9000,
0,0,8,20,31,9000,
0,0,8,4,16,8666,
0,0,13,13,32,8666,
0,0,10,15,31,9000,
0,0,2,5,14,8666,
0,0,18,12,31,8666,
0,0,18,8,30,9000,
0,0,11,14,32,8666,
0,0,8,18,30,9000,
0,0,9,1,11,8666,
0,0,8,20,30,9000,
0,0,16,12,32,9000,
0,0,13,11,30,8666,
0,0,8,1,14,8666,
0,0,20,7,30,8666,
0,0,1,13,13,8666,
0,0,10,1,11,8666,
0,0,10,19,32,9000,
0,0,13,16,31,8666,
0,0,8,19,31,9000,
0,0,12,13,32,8666,
0,0,7,2,13,8666,
0,0,1,11,11,8666,
0,0,19,12,31,8666,
0,0,12,17,31,8666,
0,0,15,18,33,8666,
0,0,16,10,31,9000,
0,0,2,3,8,9666,
0,0,9,20,31,8666,
0,0,9,18,31,9000,
0,0,11,18,31,8666,
0,0,9,16,30,9000,
0,0,9,17,30,9000,
0,0,5,1,10,8666,
0,0,4,8,16,8666,
0,0,8,11,26,8666,
0,0,1,7,10,8666,
0,0,6,2,13,8666,
0,0,2,3,7,8666,
0,0,5,2,11,8666,
0,0,2,2,9,8666,
0,0,16,2,16,8666,
0,0,13,1,13,8666,
