0,0,4,1,9,8571,
0,0,5,10,28,10000,
0,0,16,14,29,8571,
0,0,2,16,26,10000,
0,0,8,4,22,9523,
0,0,3,7,30,8571,
0,0,13,9,27,9523,
0,0,7,7,24,9047,
0,0,3,16,34,8571,
0,0,16,17,37,8571,
0,0,19,5,26,10000,
0,0,4,12,32,8571,
0,0,15,12,30,9047,
0,0,2,3,24,9523,
0,0,6,9,31,8571,
0,0,13,17,33,8571,
0,0,5,6,23,9523,
0,0,9,19,34,8571,
0,0,19,4,34,8571,
0,0,1,10,18,10000,
0,0,2,15,24,9523,
0,0,14,18,28,8571,
0,0,17,14,28,8571,
0,0,9,7,23,9047,
0,0,7,16,26,10000,
0,0,20,10,25,8571,
0,0,16,18,38,8571,
0,0,8,11,22,9523,
0,0,5,3,22,9523,
0,0,4,19,25,9523,
0,0,11,8,27,9523,
0,0,6,14,34,8571,
0,0,10,1,23,9047,
0,0,7,14,25,10000,
0,0,17,16,38,8571,
0,0,16,15,33,8571,
0,0,7,10,33,8571,
0,0,5,4,20,9523,
0,0,13,2,20,9523,
0,0,16,6,24,9523,
0,0,2,10,20,9523,
0,0,6,14,27,9523,
0,0,8,10,32,8571,
0,0,2,14,27,9523,
0,0,8,14,26,10000,
0,0,1,3,13,10000,
0,0,12,3,32,8571,
0,0,10,15,25,10000,
0,0,12,7,28,9523,
0,0,6,10,34,8571,
0,0,12,4,31,8571,
0,0,18,18,55,9047,
0,0,2,17,30,8571,
0,0,5,4,31,8571,
0,0,6,18,28,9523,
0,0,4,5,27,9047,
0,0,9,11,34,8571,
0,0,3,10,34,8571,
0,0,10,4,21,8571,
0,0,3,14,27,10000,
0,0,16,14,27,8571,
0,0,10,13,33,8571,
0,0,12,6,22,9523,
0,0,17,9,34,8571,
0,0,9,8,31,8571,
0,0,13,4,25,9523,
0,0,14,2,31,8571,
0,0,3,16,33,8571,
0,0,7,9,28,9523,
0,0,7,4,32,8571,
0,0,7,3,19,9047,
0,0,6,10,30,8571,
0,0,14,12,33,8571,
0,0,18,12,34,8571,
0,0,15,7,22,9523,
0,0,2,1,8,9523,
0,0,16,13,34,8571,
0,0,15,3,33,8571,
0,0,20,16,55,9047,
0,0,2,5,15,9047,
0,0,2,17,33,8571,
0,0,3,19,33,8571,
0,0,1,13,21,10000,
0,0,14,17,30,8571,
0,0,8,6,32,8571,
0,0,5,10,27,9523,
0,0,4,2,15,9523,
0,0,14,11,23,9523,
0,0,13,18,34,8571,
0,0,6,19,27,9523,
0,0,19,3,29,8571,
0,0,2,12,32,8571,
0,0,11,14,29,9047,
0,0,3,12,33,8571,
0,0,5,2,24,9523,
0,0,12,5,28,10000,
0,0,5,5,20,9523,
0,0,4,8,20,8571,
0,0,8,8,22,9523,
0,0,16,18,41,8571,
0,0,8,9,23,9523,
0,0,7,19,33,8571,
0,0,1,19,29,8571,
0,0,17,7,33,8571,
0,0,16,6,28,9523,
0,0,17,10,34,8571,
0,0,7,4,21,9523,
0,0,6,16,34,8571,
0,0,8,16,27,9523,
0,0,18,2,27,10000,
0,0,9,8,28,9523,
0,0,15,20,53,9047,
0,0,17,14,27,8571,
0,0,17,2,20,8571,
0,0,9,19,34,8571,
0,0,17,14,33,8571,
0,0,2,6,24,9523,
0,0,12,7,22,9523,
0,0,15,17,26,9047,
0,0,1,6,25,9047,
0,0,3,17,31,8571,
0,0,18,1,22,10000,
0,0,14,1,26,9047,
