10,45,14,8,15,9523,1,1,
10,107,5,10,12,10000,1,0,
10,82,1,12,12,10000,1,0,
10,46,1,2,4,10000,3,0,
10,57,12,7,9,10000,2,0,
10,119,6,20,16,9523,1,1,
10,67,19,7,17,9047,0,2,
10,96,2,9,15,9523,1,1,
10,115,3,16,14,10000,0,0,
10,28,4,10,11,10000,1,0,
10,64,18,1,10,10000,2,0,
10,67,6,8,15,9523,1,1,
10,76,4,19,12,10000,1,0,
10,102,11,17,9,10000,2,0,
10,66,18,12,7,9523,3,1,
10,107,1,6,15,9523,1,1,
10,41,13,1,10,10000,2,0,
10,30,17,19,17,9047,0,2,
10,88,20,8,12,10000,1,0,
10,21,4,19,11,10000,1,0,
10,34,19,10,14,10000,0,0,
10,46,6,20,7,9523,3,1,
10,73,14,13,13,10000,0,0,
10,104,18,19,18,9047,0,2,
10,52,5,7,8,10000,2,0,
10,57,18,18,14,10000,0,0,
