0,0,7,1,10,9200,
0,0,14,8,12,9200,
0,0,1,9,10,8800,
0,0,1,15,12,10000,
0,0,4,1,10,9600,
0,0,5,2,15,9200,
0,0,3,3,10,8800,
0,0,7,1,10,9200,
0,0,6,12,14,9600,
0,0,20,19,12,9200,
0,0,9,19,13,8800,
0,0,19,19,14,9200,
0,0,7,3,14,9600,
0,0,15,2,12,10000,
0,0,3,8,14,9600,
0,0,3,14,13,9600,
0,0,20,20,17,8800,
0,0,4,19,13,9600,
0,0,11,19,13,8800,
0,0,18,14,17,8800,
0,0,8,10,13,9600,
0,0,9,15,11,9200,
0,0,3,8,14,9600,
0,0,4,15,11,9200,
0,0,4,12,14,9600,
0,0,6,1,10,9200,
0,0,6,13,13,9600,
0,0,15,15,14,9200,
0,0,2,4,13,9600,
0,0,9,3,13,9600,
0,0,16,20,17,8800,
0,0,7,15,11,9200,
0,0,10,10,14,9600,
0,0,6,8,11,9200,
0,0,16,14,12,9200,
0,0,13,8,13,9200,
0,0,15,18,12,9200,
0,0,20,19,12,9200,
0,0,2,14,11,9200,
0,0,10,9,14,9600,
0,0,16,8,11,9200,
0,0,6,18,11,9200,
0,0,1,5,11,10000,
0,0,18,8,13,9200,
0,0,11,20,12,9200,
0,0,17,9,12,9200,
0,0,11,15,11,9200,
0,0,15,15,17,8800,
0,0,14,9,14,9200,
0,0,17,3,11,9200,
0,0,16,3,12,10000,
0,0,19,20,14,9200,
0,0,13,12,11,9200,
0,0,4,8,11,9200,
0,0,20,12,17,8800,
0,0,14,14,12,9200,
0,0,1,14,12,10000,
0,0,8,6,14,9600,
0,0,5,18,13,9600,
0,0,2,17,11,9200,
0,0,12,7,13,9600,
0,0,2,16,12,10000,
0,0,13,1,14,9600,
0,0,11,8,14,9600,
0,0,2,9,14,9600,
0,0,16,16,12,9200,
0,0,15,11,11,9200,
0,0,14,11,12,9200,
0,0,19,10,12,9200,
0,0,8,19,12,9200,
0,0,20,5,13,9200,
0,0,11,7,14,9600,
0,0,2,9,13,9600,
0,0,13,17,11,8800,
0,0,18,16,17,8800,
0,0,19,14,17,8800,
0,0,5,16,11,9200,
0,0,6,4,13,9600,
0,0,17,15,12,9200,
0,0,18,19,17,8800,
0,0,8,13,14,9200,
0,0,6,13,13,9600,
0,0,3,19,11,9200,
0,0,18,13,12,9200,
