0,0,6,8,27,9200,
0,0,4,15,33,9200,
0,0,7,1,12,9200,
0,0,4,5,31,9600,
0,0,7,13,35,8800,
0,0,3,18,27,8800,
0,0,2,12,21,9600,
0,0,1,18,22,9600,
0,0,6,8,28,9200,
0,0,5,10,31,9200,
0,0,10,4,25,9600,
0,0,3,2,25,9600,
0,0,9,8,35,8800,
0,0,1,20,30,9200,
0,0,6,10,28,8800,
0,0,5,8,27,10000,
0,0,8,2,22,9600,
0,0,2,17,27,10000,
0,0,4,6,29,10000,
0,0,4,19,34,9200,
0,0,4,1,17,9600,
0,0,4,2,15,9200,
0,0,3,19,28,8800,
0,0,3,3,17,9600,
0,0,11,1,12,8800,
0,0,3,6,17,8800,
0,0,2,2,12,9200,
0,0,7,9,35,8800,
0,0,2,16,22,8800,
0,0,14,2,22,9200,
0,0,14,2,24,10000,
0,0,5,11,30,9600,
0,0,5,11,34,9200,
0,0,2,16,29,10000,
0,0,7,10,34,9200,
0,0,16,3,34,9200,
0,0,12,18,49,8800,
0,0,12,6,29,8800,
0,0,2,2,13,9200,
0,0,2,3,23,10000,
0,0,3,4,18,9600,
0,0,1,4,20,9600,
0,0,8,3,19,9200,
0,0,4,16,35,8800,
0,0,1,7,24,10000,
0,0,3,14,30,10000,
0,0,15,6,34,8800,
0,0,1,3,18,9600,
0,0,5,11,34,9200,
0,0,7,3,25,10000,
0,0,13,3,27,10000,
0,0,7,6,27,10000,
0,0,7,2,16,9200,
0,0,7,2,20,9600,
0,0,4,11,26,10000,
0,0,1,6,16,9600,
0,0,12,1,16,9200,
0,0,2,11,20,9600,
0,0,13,5,30,9600,
0,0,20,11,48,8800,
0,0,9,7,31,9200,
0,0,5,1,11,9200,
0,0,5,12,29,9600,
0,0,7,3,24,10000,
0,0,4,15,27,8800,
0,0,1,20,26,10000,
0,0,20,1,24,10000,
0,0,4,9,28,10000,
0,0,1,9,12,8800,
0,0,3,18,33,9200,
0,0,6,10,30,9600,
0,0,2,14,29,10000,
0,0,3,16,30,10000,
0,0,3,6,27,10000,
0,0,4,1,14,9200,
0,0,3,18,34,9200,
0,0,9,6,30,9600,
0,0,17,3,30,10000,
0,0,6,3,31,9600,
0,0,5,5,21,9600,
0,0,6,7,28,10000,
0,0,14,1,29,9200,
0,0,7,2,20,9600,
0,0,5,9,31,9200,
0,0,3,12,31,8800,
0,0,3,15,24,10000,
0,0,10,6,30,9600,
0,0,9,4,26,9600,
0,0,4,7,21,9200,
0,0,10,6,29,9600,
0,0,3,14,30,10000,
0,0,16,1,18,9200,
0,0,5,14,35,8800,
0,0,2,13,25,10000,
0,0,12,3,29,9600,
0,0,6,6,31,8800,
0,0,11,1,26,10000,
0,0,4,19,30,8800,
0,0,6,2,14,8800,
0,0,5,3,23,10000,
0,0,2,18,31,8800,
0,0,6,1,13,9200,
0,0,1,10,25,10000,
0,0,7,13,34,8800,
0,0,6,7,23,9600,
0,0,17,1,21,9600,
0,0,2,19,27,10000,
0,0,8,4,25,9600,
0,0,3,8,26,10000,
0,0,2,8,28,10000,
0,0,11,4,23,9200,
0,0,8,10,35,8800,
0,0,12,17,46,8800,
0,0,9,5,34,9200,
0,0,4,3,24,10000,
0,0,13,5,31,9200,
0,0,7,14,35,8800,
0,0,2,2,11,9200,
0,0,1,11,28,9600,
0,0,1,11,13,8800,
0,0,9,6,27,8800,
0,0,2,6,23,10000,
0,0,6,5,28,10000,
0,0,15,3,35,8800,
0,0,1,3,16,9600,
0,0,4,14,27,8800,
0,0,6,6,26,9600,
0,0,5,10,29,10000,
0,0,3,8,27,10000,
0,0,5,1,10,8800,
0,0,5,5,22,9600,
0,0,3,7,18,9200,
0,0,1,7,13,9200,
0,0,3,8,30,9200,
0,0,13,17,49,8800,
0,0,20,11,48,8800,
0,0,12,2,29,10000,
0,0,8,2,18,9200,
0,0,4,11,33,9200,
0,0,3,6,31,9600,
0,0,13,17,47,8800,
0,0,7,6,24,9600,
0,0,3,8,24,10000,
0,0,5,10,28,9200,
0,0,6,3,19,9600,
0,0,18,12,48,8800,
0,0,18,3,27,8800,
0,0,10,5,30,10000,
0,0,1,9,13,9200,
0,0,4,11,31,9200,
0,0,2,5,17,9600,
0,0,11,6,30,9600,
0,0,12,1,17,9600,
0,0,1,19,21,9600,
0,0,4,13,34,9200,
0,0,1,14,20,9600,
0,0,7,4,21,9200,
0,0,10,6,30,9600,
0,0,4,7,20,9200,
0,0,3,10,25,9600,
0,0,3,15,27,9600,
0,0,3,13,30,10000,
0,0,17,13,47,8800,
0,0,7,6,24,9600,
0,0,4,7,31,9200,
0,0,2,10,21,9600,
0,0,2,5,27,9600,
0,0,17,4,29,9200,
0,0,14,16,50,8800,
0,0,2,13,20,9200,
0,0,1,11,12,8800,
0,0,7,4,22,9200,
0,0,5,9,35,8800,
